,ids,predictions
30116,30116,0.053537246
30117,30117,0.057319377
30118,30118,0.019635681
30119,30119,0.012420971
30120,30120,0.042771153
30121,30121,0.049519144
30122,30122,0.03846776
30123,30123,0.19346237
30124,30124,0.036832552
30125,30125,0.020848589
30126,30126,0.07932203
30127,30127,0.5153954
30128,30128,0.563468
30129,30129,0.118223205
30130,30130,0.041189745
30131,30131,0.095125906
30132,30132,0.044969086
30133,30133,0.25559828
30134,30134,0.03992616
30135,30135,0.02216458
30136,30136,0.35672078
30137,30137,0.009759818
30138,30138,0.074590325
30139,30139,0.021762282
30140,30140,0.08133994
30141,30141,0.06605785
30142,30142,0.003974102
30143,30143,0.107607126
30144,30144,0.08986323
30145,30145,0.04151756
30146,30146,0.022372577
30147,30147,0.031350065
30148,30148,0.051250435
30149,30149,0.012460299
30150,30150,0.012265365
30151,30151,0.05037888
30152,30152,0.030911159
30153,30153,0.039636627
30154,30154,0.12721995
30155,30155,0.053003047
30156,30156,0.023596782
30157,30157,0.027725399
30158,30158,0.098867856
30159,30159,0.117804796
30160,30160,0.03150875
30161,30161,0.021074854
30162,30162,0.032746237
30163,30163,0.09833228
30164,30164,0.0889185
30165,30165,0.14800535
30166,30166,0.024477588
30167,30167,0.03885837
30168,30168,0.03252847
30169,30169,0.012578379
30170,30170,0.24819574
30171,30171,0.08351773
30172,30172,0.020667905
30173,30173,0.014399319
30174,30174,0.79288983
30175,30175,0.008419571
30176,30176,0.039909597
30177,30177,0.056875855
30178,30178,0.034033354
30179,30179,0.10743813
30180,30180,0.03456513
30181,30181,0.10963454
30182,30182,0.05459549
30183,30183,0.023755506
30184,30184,0.082715526
30185,30185,0.04680772
30186,30186,0.1589509
30187,30187,0.032398716
30188,30188,0.040426623
30189,30189,0.38221845
30190,30190,0.028651813
30191,30191,0.050586738
30192,30192,0.016565703
30193,30193,0.09595099
30194,30194,0.009384054
30195,30195,0.026242346
30196,30196,0.069468915
30197,30197,0.015529813
30198,30198,0.027904324
30199,30199,0.9322101
30200,30200,0.056971353
30201,30201,0.012361498
30202,30202,0.04500985
30203,30203,0.024752967
30204,30204,0.0513692
30205,30205,0.09710058
30206,30206,0.10691323
30207,30207,0.07459258
30208,30208,0.12674111
30209,30209,0.04108854
30210,30210,0.08081858
30211,30211,0.060611546
30212,30212,0.21295795
30213,30213,0.08420891
30214,30214,0.05423538
30215,30215,0.84676945
30216,30216,0.04502681
30217,30217,0.012775795
30218,30218,0.06256963
30219,30219,0.05523771
30220,30220,0.10167596
30221,30221,0.044087656
30222,30222,0.034398556
30223,30223,0.078708224
30224,30224,0.028099567
30225,30225,0.022909649
30226,30226,0.051486094
30227,30227,0.23243183
30228,30228,0.44316143
30229,30229,0.111215316
30230,30230,0.015783947
30231,30231,0.011478786
30232,30232,0.022865979
30233,30233,0.04816539
30234,30234,0.027842874
30235,30235,0.0963016
30236,30236,0.62038434
30237,30237,0.021086583
30238,30238,0.06772049
30239,30239,0.15274322
30240,30240,0.018459069
30241,30241,0.019895703
30242,30242,0.23615427
30243,30243,0.028472248
30244,30244,0.27340215
30245,30245,0.051820274
30246,30246,0.023886085
30247,30247,0.03574504
30248,30248,0.26933894
30249,30249,0.16273978
30250,30250,0.041706376
30251,30251,0.055083614
30252,30252,0.07812486
30253,30253,0.0672773
30254,30254,0.48695058
30255,30255,0.07200221
30256,30256,0.008638165
30257,30257,0.03856252
30258,30258,0.014506791
30259,30259,0.05558743
30260,30260,0.06937209
30261,30261,0.10651375
30262,30262,0.09545479
30263,30263,0.022690386
30264,30264,0.81901973
30265,30265,0.086344354
30266,30266,0.03411026
30267,30267,0.019657044
30268,30268,0.029368214
30269,30269,0.0108335065
30270,30270,0.022871993
30271,30271,0.071356386
30272,30272,0.012015034
30273,30273,0.022707723
30274,30274,0.06740528
30275,30275,0.032981522
30276,30276,0.0396819
30277,30277,0.05990621
30278,30278,0.078646235
30279,30279,0.10817269
30280,30280,0.016594158
30281,30281,0.069163024
30282,30282,0.0540941
30283,30283,0.6602266
30284,30284,0.7618967
30285,30285,0.052729473
30286,30286,0.122740984
30287,30287,0.06847216
30288,30288,0.024085738
30289,30289,0.088050015
30290,30290,0.022347787
30291,30291,0.090068415
30292,30292,0.07983939
30293,30293,0.011900609
30294,30294,0.04142183
30295,30295,0.026970189
30296,30296,0.034346532
30297,30297,0.04126297
30298,30298,0.043299727
30299,30299,0.93414664
30300,30300,0.043615
30301,30301,0.07219214
30302,30302,0.08782375
30303,30303,0.04479106
30304,30304,0.01512246
30305,30305,0.059656426
30306,30306,0.05416175
30307,30307,0.015441392
30308,30308,0.048492856
30309,30309,0.43845046
30310,30310,0.0384374
30311,30311,0.010547095
30312,30312,0.074196674
30313,30313,0.18146613
30314,30314,0.03649057
30315,30315,0.060621478
30316,30316,0.022780642
30317,30317,0.07760059
30318,30318,0.41260564
30319,30319,0.007761825
30320,30320,0.012319084
30321,30321,0.026521776
30322,30322,0.915481
30323,30323,0.022233894
30324,30324,0.030854188
30325,30325,0.04708466
30326,30326,0.0059184707
30327,30327,0.039548904
30328,30328,0.05255246
30329,30329,0.02861142
30330,30330,0.019468741
30331,30331,0.013144527
30332,30332,0.059004005
30333,30333,0.09009055
30334,30334,0.022713475
30335,30335,0.1075194
30336,30336,0.018678172
30337,30337,0.06791241
30338,30338,0.04936285
30339,30339,0.45050263
30340,30340,0.37898326
30341,30341,0.090815894
30342,30342,0.017609132
30343,30343,0.03989069
30344,30344,0.34361818
30345,30345,0.01638235
30346,30346,0.006768587
30347,30347,0.02488719
30348,30348,0.120382875
30349,30349,0.2372034
30350,30350,0.05030232
30351,30351,0.07911475
30352,30352,0.9836181
30353,30353,0.042781014
30354,30354,0.037276607
30355,30355,0.09283727
30356,30356,0.06648511
30357,30357,0.09390646
30358,30358,0.025886212
30359,30359,0.049588673
30360,30360,0.11249949
30361,30361,0.08625778
30362,30362,0.07909768
30363,30363,0.029754326
30364,30364,0.019754356
30365,30365,0.028583145
30366,30366,0.3786851
30367,30367,0.039306097
30368,30368,0.07649374
30369,30369,0.5628702
30370,30370,0.043865412
30371,30371,0.03578893
30372,30372,0.07794055
30373,30373,0.26900637
30374,30374,0.058143556
30375,30375,0.10614192
30376,30376,0.5417481
30377,30377,0.012232601
30378,30378,0.0708716
30379,30379,0.05386578
30380,30380,0.04117631
30381,30381,0.014707433
30382,30382,0.050485317
30383,30383,0.0368109
30384,30384,0.015631855
30385,30385,0.05628156
30386,30386,0.05543309
30387,30387,0.07736296
30388,30388,0.06881026
30389,30389,0.059818543
30390,30390,0.27363354
30391,30391,0.023454377
30392,30392,0.041729078
30393,30393,0.027689334
30394,30394,0.030839136
30395,30395,0.02501889
30396,30396,0.050213803
30397,30397,0.06589118
30398,30398,0.07281994
30399,30399,0.043997515
30400,30400,0.13894615
30401,30401,0.020804368
30402,30402,0.13225155
30403,30403,0.07082597
30404,30404,0.031086117
30405,30405,0.04226816
30406,30406,0.15940735
30407,30407,0.2894732
30408,30408,0.20891987
30409,30409,0.027262177
30410,30410,0.009206717
30411,30411,0.07999852
30412,30412,0.016002163
30413,30413,0.013401541
30414,30414,0.08614956
30415,30415,0.08548449
30416,30416,0.025582224
30417,30417,0.023540424
30418,30418,0.01643597
30419,30419,0.025795346
30420,30420,0.036805928
30421,30421,0.16980505
30422,30422,0.00890132
30423,30423,0.039873563
30424,30424,0.14920235
30425,30425,0.017142387
30426,30426,0.48962307
30427,30427,0.022266775
30428,30428,0.0137129845
30429,30429,0.13585337
30430,30430,0.08775152
30431,30431,0.026744917
30432,30432,0.10753226
30433,30433,0.050788596
30434,30434,0.015529826
30435,30435,0.13560128
30436,30436,0.062629245
30437,30437,0.048932742
30438,30438,0.029142985
30439,30439,0.045402486
30440,30440,0.6266115
30441,30441,0.0125876935
30442,30442,0.05861695
30443,30443,0.05192833
30444,30444,0.07250297
30445,30445,0.053473387
30446,30446,0.032187402
30447,30447,0.06886794
30448,30448,0.036035497
30449,30449,0.0029848362
30450,30450,0.22582662
30451,30451,0.026938472
30452,30452,0.02805726
30453,30453,0.0938806
30454,30454,0.07972229
30455,30455,0.025244849
30456,30456,0.016897192
30457,30457,0.009990227
30458,30458,0.02187285
30459,30459,0.5332405
30460,30460,0.1686542
30461,30461,0.3298269
30462,30462,0.03517966
30463,30463,0.03308558
30464,30464,0.4947593
30465,30465,0.059976507
30466,30466,0.16951771
30467,30467,0.083858766
30468,30468,0.019827446
30469,30469,0.028240845
30470,30470,0.020176606
30471,30471,0.8577893
30472,30472,0.26299152
30473,30473,0.06284741
30474,30474,0.08018905
30475,30475,0.5817924
30476,30476,0.04699516
30477,30477,0.017399527
30478,30478,0.04036866
30479,30479,0.8233283
30480,30480,0.118333474
30481,30481,0.042727005
30482,30482,0.008271997
30483,30483,0.0025443062
30484,30484,0.050912473
30485,30485,0.060581535
30486,30486,0.04736442
30487,30487,0.08956819
30488,30488,0.0060756616
30489,30489,0.07768477
30490,30490,0.1187642
30491,30491,0.033771615
30492,30492,0.018342027
30493,30493,0.14302154
30494,30494,0.29303652
30495,30495,0.02313386
30496,30496,0.02857528
30497,30497,0.01634751
30498,30498,0.051982317
30499,30499,0.25662705
30500,30500,0.022277018
30501,30501,0.043195896
30502,30502,0.12333687
30503,30503,0.040184528
30504,30504,0.08749782
30505,30505,0.19651195
30506,30506,0.0689898
30507,30507,0.106842056
30508,30508,0.15356071
30509,30509,0.04815471
30510,30510,0.024860363
30511,30511,0.020143254
30512,30512,0.92006934
30513,30513,0.124428526
30514,30514,0.087335296
30515,30515,0.029287752
30516,30516,0.4280324
30517,30517,0.0033187412
30518,30518,0.02716618
30519,30519,0.32563394
30520,30520,0.02439222
30521,30521,0.06592374
30522,30522,0.05125588
30523,30523,0.36329287
30524,30524,0.02803293
30525,30525,0.022698253
30526,30526,0.02048433
30527,30527,0.04105589
30528,30528,0.66709834
30529,30529,0.01746872
30530,30530,0.19704612
30531,30531,0.015053789
30532,30532,0.03986361
30533,30533,0.0103818355
30534,30534,0.52510613
30535,30535,0.07219302
30536,30536,0.0983591
30537,30537,0.07817213
30538,30538,0.22634663
30539,30539,0.01183544
30540,30540,0.068065464
30541,30541,0.013524925
30542,30542,0.05840294
30543,30543,0.0299524
30544,30544,0.09444121
30545,30545,0.04619556
30546,30546,0.60252064
30547,30547,0.015153854
30548,30548,0.3838604
30549,30549,0.46357015
30550,30550,0.048056554
30551,30551,0.01659366
30552,30552,0.0055760345
30553,30553,0.034386426
30554,30554,0.044024438
30555,30555,0.030864567
30556,30556,0.095503286
30557,30557,0.04708639
30558,30558,0.07368815
30559,30559,0.026750537
30560,30560,0.033769734
30561,30561,0.10473782
30562,30562,0.21574342
30563,30563,0.022366328
30564,30564,0.06146911
30565,30565,0.008333398
30566,30566,0.27696818
30567,30567,0.1905367
30568,30568,0.057757724
30569,30569,0.035148013
30570,30570,0.18335526
30571,30571,0.055714957
30572,30572,0.03835329
30573,30573,0.49638084
30574,30574,0.032688886
30575,30575,0.20412944
30576,30576,0.039468054
30577,30577,0.052024145
30578,30578,0.116083525
30579,30579,0.10031088
30580,30580,0.05302671
30581,30581,0.038222294
30582,30582,0.72906035
30583,30583,0.04152196
30584,30584,0.03371131
30585,30585,0.05906081
30586,30586,0.039560225
30587,30587,0.011101667
30588,30588,0.10228043
30589,30589,0.079203404
30590,30590,0.10334796
30591,30591,0.05718584
30592,30592,0.095169075
30593,30593,0.037202135
30594,30594,0.078680605
30595,30595,0.029924411
30596,30596,0.50884163
30597,30597,0.10478742
30598,30598,0.09044921
30599,30599,0.045947194
30600,30600,0.03164831
30601,30601,0.009091642
30602,30602,0.025789691
30603,30603,0.20416084
30604,30604,0.02714248
30605,30605,0.025789864
30606,30606,0.04338314
30607,30607,0.030322498
30608,30608,0.015820997
30609,30609,0.019072704
30610,30610,0.020693028
30611,30611,0.029239582
30612,30612,0.0309662
30613,30613,0.37048137
30614,30614,0.03428852
30615,30615,0.019935919
30616,30616,0.052891336
30617,30617,0.028480992
30618,30618,0.6405314
30619,30619,0.0679263
30620,30620,0.18703735
30621,30621,0.0032277883
30622,30622,0.008159207
30623,30623,0.026846947
30624,30624,0.02869358
30625,30625,0.89072543
30626,30626,0.9312071
30627,30627,0.013885294
30628,30628,0.23577833
30629,30629,0.06744544
30630,30630,0.011768732
30631,30631,0.0049444726
30632,30632,0.042918116
30633,30633,0.06810401
30634,30634,0.055356674
30635,30635,0.013460459
30636,30636,0.052967597
30637,30637,0.17295748
30638,30638,0.012686779
30639,30639,0.047730647
30640,30640,0.025830204
30641,30641,0.5665274
30642,30642,0.115876034
30643,30643,0.045496352
30644,30644,0.024220308
30645,30645,0.05703034
30646,30646,0.22370888
30647,30647,0.010881687
30648,30648,0.030288063
30649,30649,0.02868922
30650,30650,0.03834589
30651,30651,0.727503
30652,30652,0.112589575
30653,30653,0.04574174
30654,30654,0.03785506
30655,30655,0.03014541
30656,30656,0.090275705
30657,30657,0.030637084
30658,30658,0.059926957
30659,30659,0.019275663
30660,30660,0.012990419
30661,30661,0.02892282
30662,30662,0.043612182
30663,30663,0.07920493
30664,30664,0.16737945
30665,30665,0.07750752
30666,30666,0.04632507
30667,30667,0.21260346
30668,30668,0.035879433
30669,30669,0.019904323
30670,30670,0.008984754
30671,30671,0.01646738
30672,30672,0.027769277
30673,30673,0.0169809
30674,30674,0.03864006
30675,30675,0.05723425
30676,30676,0.015651882
30677,30677,0.05302938
30678,30678,0.024081826
30679,30679,0.15181172
30680,30680,0.055540048
30681,30681,0.21198754
30682,30682,0.13859846
30683,30683,0.08348075
30684,30684,0.03915405
30685,30685,0.029464658
30686,30686,0.022976326
30687,30687,0.85473835
30688,30688,0.45711207
30689,30689,0.05266198
30690,30690,0.055819683
30691,30691,0.035919983
30692,30692,0.03652177
30693,30693,0.026733367
30694,30694,0.020584278
30695,30695,0.11344289
30696,30696,0.06193388
30697,30697,0.0235943
30698,30698,0.03064856
30699,30699,0.12470292
30700,30700,0.03341852
30701,30701,0.025962705
30702,30702,0.0018867429
30703,30703,0.014629033
30704,30704,0.358503
30705,30705,0.035371557
30706,30706,0.041985076
30707,30707,0.06390081
30708,30708,0.11744025
30709,30709,0.037684925
30710,30710,0.03168245
30711,30711,0.8231549
30712,30712,0.037119243
30713,30713,0.03468711
30714,30714,0.06460678
30715,30715,0.011768711
30716,30716,0.057060238
30717,30717,0.05881222
30718,30718,0.06469385
30719,30719,0.38157123
30720,30720,0.04368607
30721,30721,0.0020953973
30722,30722,0.10398803
30723,30723,0.10198746
30724,30724,0.028098928
30725,30725,0.20474826
30726,30726,0.22379619
30727,30727,0.110041365
30728,30728,0.5302044
30729,30729,0.03721985
30730,30730,0.013523761
30731,30731,0.30459216
30732,30732,0.008593461
30733,30733,0.13736117
30734,30734,0.011248876
30735,30735,0.039165173
30736,30736,0.018868826
30737,30737,0.022445673
30738,30738,0.01346901
30739,30739,0.05780574
30740,30740,0.054023642
30741,30741,0.1486829
30742,30742,0.056810323
30743,30743,0.09510146
30744,30744,0.016798731
30745,30745,0.0234983
30746,30746,0.02136646
30747,30747,0.019261705
30748,30748,0.07396814
30749,30749,0.8271079
30750,30750,0.17647873
30751,30751,0.03858942
30752,30752,0.08575755
30753,30753,0.03734429
30754,30754,0.099728264
30755,30755,0.2052158
30756,30756,0.13445243
30757,30757,0.03249384
30758,30758,0.03762416
30759,30759,0.0055221375
30760,30760,0.027620291
30761,30761,0.022843594
30762,30762,0.0052210963
30763,30763,0.061725833
30764,30764,0.018185167
30765,30765,0.01135244
30766,30766,0.018891362
30767,30767,0.0069396435
30768,30768,0.52832514
30769,30769,0.036488652
30770,30770,0.018706094
30771,30771,0.084666334
30772,30772,0.029492404
30773,30773,0.03606068
30774,30774,0.043812055
30775,30775,0.021232285
30776,30776,0.03173314
30777,30777,0.047123406
30778,30778,0.10860065
30779,30779,0.8677397
30780,30780,0.9441132
30781,30781,0.111727834
30782,30782,0.016167391
30783,30783,0.030686062
30784,30784,0.08033547
30785,30785,0.02087345
30786,30786,0.15309225
30787,30787,0.06640449
30788,30788,0.04195482
30789,30789,0.043524764
30790,30790,0.012794976
30791,30791,0.0843477
30792,30792,0.6062969
30793,30793,0.044987302
30794,30794,0.33587313
30795,30795,0.033463404
30796,30796,0.955036
30797,30797,0.008504481
30798,30798,0.023648435
30799,30799,0.7754846
30800,30800,0.015128483
30801,30801,0.01834365
30802,30802,0.052433178
30803,30803,0.055134516
30804,30804,0.023056176
30805,30805,0.042487726
30806,30806,0.072965704
30807,30807,0.035199814
30808,30808,0.02852178
30809,30809,0.021442704
30810,30810,0.13765025
30811,30811,0.019572193
30812,30812,0.1003002
30813,30813,0.042434886
30814,30814,0.18885729
30815,30815,0.0574303
30816,30816,0.05673675
30817,30817,0.018932914
30818,30818,0.6435422
30819,30819,0.06494911
30820,30820,0.8463375
30821,30821,0.001766685
30822,30822,0.008032094
30823,30823,0.07708249
30824,30824,0.13373077
30825,30825,0.033266556
30826,30826,0.10592469
30827,30827,0.029657073
30828,30828,0.11252791
30829,30829,0.10991725
30830,30830,0.085301094
30831,30831,0.019490605
30832,30832,0.092918046
30833,30833,0.61365443
30834,30834,0.88367987
30835,30835,0.39644215
30836,30836,0.0043808245
30837,30837,0.013104228
30838,30838,0.09085045
30839,30839,0.068209745
30840,30840,0.019382594
30841,30841,0.79897034
30842,30842,0.03554775
30843,30843,0.11338239
30844,30844,0.023509026
30845,30845,0.020010324
30846,30846,0.63537586
30847,30847,0.05936679
30848,30848,0.14483804
30849,30849,0.51141226
30850,30850,0.06301546
30851,30851,0.06418305
30852,30852,0.40155756
30853,30853,0.022881884
30854,30854,0.008500887
30855,30855,0.06939799
30856,30856,0.090252586
30857,30857,0.07498071
30858,30858,0.075472586
30859,30859,0.023851706
30860,30860,0.064843155
30861,30861,0.023810942
30862,30862,0.0667663
30863,30863,0.11871878
30864,30864,0.07536135
30865,30865,0.0151931
30866,30866,0.74297684
30867,30867,0.07674968
30868,30868,0.070944495
30869,30869,0.03421109
30870,30870,0.14765559
30871,30871,0.02779231
30872,30872,0.13817103
30873,30873,0.038231213
30874,30874,0.04437475
30875,30875,0.046639428
30876,30876,0.012825409
30877,30877,0.039293412
30878,30878,0.049847405
30879,30879,0.06728096
30880,30880,0.8735552
30881,30881,0.941768
30882,30882,0.0488431
30883,30883,0.083347514
30884,30884,0.15596585
30885,30885,0.07122744
30886,30886,0.021983964
30887,30887,0.013104005
30888,30888,0.107340775
30889,30889,0.46220315
30890,30890,0.010889357
30891,30891,0.06368022
30892,30892,0.03648882
30893,30893,0.055721417
30894,30894,0.020437166
30895,30895,0.22574519
30896,30896,0.028640682
30897,30897,0.0898196
30898,30898,0.03360725
30899,30899,0.13481478
30900,30900,0.06688931
30901,30901,0.053441778
30902,30902,0.019901216
30903,30903,0.09102405
30904,30904,0.06957232
30905,30905,0.011217417
30906,30906,0.083224185
30907,30907,0.034359843
30908,30908,0.09236074
30909,30909,0.6726161
30910,30910,0.11882457
30911,30911,0.062279675
30912,30912,0.5729543
30913,30913,0.2245444
30914,30914,0.039463084
30915,30915,0.016099174
30916,30916,0.13358843
30917,30917,0.046685457
30918,30918,0.011780301
30919,30919,0.025898864
30920,30920,0.057489313
30921,30921,0.01590937
30922,30922,0.12762964
30923,30923,0.049301136
30924,30924,0.19879447
30925,30925,0.029969651
30926,30926,0.0052633383
30927,30927,0.01744368
30928,30928,0.02168417
30929,30929,0.09266505
30930,30930,0.035650562
30931,30931,0.48095372
30932,30932,0.092691146
30933,30933,0.031286713
30934,30934,0.037595633
30935,30935,0.00809705
30936,30936,0.10329247
30937,30937,0.17975369
30938,30938,0.045532614
30939,30939,0.28662983
30940,30940,0.33405763
30941,30941,0.046076827
30942,30942,0.019420838
30943,30943,0.012862264
30944,30944,0.010325891
30945,30945,0.022648098
30946,30946,0.0372021
30947,30947,0.045746986
30948,30948,0.45600253
30949,30949,0.040574417
30950,30950,0.020656876
30951,30951,0.052921023
30952,30952,0.067924164
30953,30953,0.10807942
30954,30954,0.036808245
30955,30955,0.058033407
30956,30956,0.23628125
30957,30957,0.011947148
30958,30958,0.46635288
30959,30959,0.21627656
30960,30960,0.05345251
30961,30961,0.016370345
30962,30962,0.3623547
30963,30963,0.2981624
30964,30964,0.035583813
30965,30965,0.004092792
30966,30966,0.02661859
30967,30967,0.028456762
30968,30968,0.017863967
30969,30969,0.03617474
30970,30970,0.054058813
30971,30971,0.010388275
30972,30972,0.014308004
30973,30973,0.1850374
30974,30974,0.24449278
30975,30975,0.04886787
30976,30976,0.832893
30977,30977,0.083374776
30978,30978,0.035416715
30979,30979,0.035291765
30980,30980,0.047871605
30981,30981,0.12096135
30982,30982,0.037213486
30983,30983,0.012203775
30984,30984,0.42083228
30985,30985,0.024179708
30986,30986,0.17586872
30987,30987,0.23303328
30988,30988,0.024929212
30989,30989,0.024521686
30990,30990,0.06339376
30991,30991,0.046116456
30992,30992,0.14271055
30993,30993,0.022025686
30994,30994,0.103371605
30995,30995,0.01117205
30996,30996,0.0144470995
30997,30997,0.08115704
30998,30998,0.03786478
30999,30999,0.026031073
31000,31000,0.02446902
31001,31001,0.09560346
31002,31002,0.0041140025
31003,31003,0.02749467
31004,31004,0.048326395
31005,31005,0.8289848
31006,31006,0.12620391
31007,31007,0.049732182
31008,31008,0.038191102
31009,31009,0.016875867
31010,31010,0.39515263
31011,31011,0.42118493
31012,31012,0.026738657
31013,31013,0.81647444
31014,31014,0.059029702
31015,31015,0.23728442
31016,31016,0.013576254
31017,31017,0.05989372
31018,31018,0.026097527
31019,31019,0.06626819
31020,31020,0.029990466
31021,31021,0.02926809
31022,31022,0.047044706
31023,31023,0.13062717
31024,31024,0.13131574
31025,31025,0.16037774
31026,31026,0.029422823
31027,31027,0.0068990956
31028,31028,0.02498042
31029,31029,0.02850949
31030,31030,0.48125225
31031,31031,0.032665364
31032,31032,0.059709053
31033,31033,0.041287433
31034,31034,0.7506912
31035,31035,0.037863076
31036,31036,0.127594
31037,31037,0.052455425
31038,31038,0.05385792
31039,31039,0.09599178
31040,31040,0.04032351
31041,31041,0.012350535
31042,31042,0.036828585
31043,31043,0.06415481
31044,31044,0.011544876
31045,31045,0.033144414
31046,31046,0.06805482
31047,31047,0.022018814
31048,31048,0.0759521
31049,31049,0.053321518
31050,31050,0.34397867
31051,31051,0.09951076
31052,31052,0.022336457
31053,31053,0.05998679
31054,31054,0.17703873
31055,31055,0.030185748
31056,31056,0.5081795
31057,31057,0.19386737
31058,31058,0.18843573
31059,31059,0.03386129
31060,31060,0.014052451
31061,31061,0.011213668
31062,31062,0.25300452
31063,31063,0.07781183
31064,31064,0.015094567
31065,31065,0.05409767
31066,31066,0.23291332
31067,31067,0.64354086
31068,31068,0.5078613
31069,31069,0.018164027
31070,31070,0.016853154
31071,31071,0.69241714
31072,31072,0.44786513
31073,31073,0.117021754
31074,31074,0.054477334
31075,31075,0.076731116
31076,31076,0.017607102
31077,31077,0.04757046
31078,31078,0.022880042
31079,31079,0.033208806
31080,31080,0.026377324
31081,31081,0.051312145
31082,31082,0.04956551
31083,31083,0.12900214
31084,31084,0.009882911
31085,31085,0.7970023
31086,31086,0.08274347
31087,31087,0.14278583
31088,31088,0.02637992
31089,31089,0.040592276
31090,31090,0.054941177
31091,31091,0.17177986
31092,31092,0.09283708
31093,31093,0.30088234
31094,31094,0.017512143
31095,31095,0.07952494
31096,31096,0.02821662
31097,31097,0.36506042
31098,31098,0.016757442
31099,31099,0.0073921215
31100,31100,0.006375817
31101,31101,0.112571806
31102,31102,0.03869905
31103,31103,0.11377527
31104,31104,0.06572537
31105,31105,0.10653897
31106,31106,0.023936806
31107,31107,0.097511746
31108,31108,0.020450994
31109,31109,0.021381026
31110,31110,0.09116748
31111,31111,0.049127594
31112,31112,0.17976226
31113,31113,0.0142887095
31114,31114,0.02122946
31115,31115,0.011718324
31116,31116,0.08762588
31117,31117,0.03413168
31118,31118,0.0812253
31119,31119,0.105480894
31120,31120,0.07996982
31121,31121,0.16715555
31122,31122,0.052582372
31123,31123,0.024120694
31124,31124,0.049862336
31125,31125,0.63301265
31126,31126,0.016060524
31127,31127,0.049080335
31128,31128,0.83575845
31129,31129,0.2646606
31130,31130,0.13064986
31131,31131,0.045548324
31132,31132,0.079638004
31133,31133,0.015114593
31134,31134,0.029758297
31135,31135,0.03362654
31136,31136,0.05840997
31137,31137,0.035427812
31138,31138,0.05512823
31139,31139,0.1796513
31140,31140,0.27867836
31141,31141,0.08087232
31142,31142,0.39046445
31143,31143,0.06717434
31144,31144,0.35404012
31145,31145,0.55544543
31146,31146,0.02569735
31147,31147,0.08008435
31148,31148,0.061225325
31149,31149,0.0020544464
31150,31150,0.473135
31151,31151,0.027620947
31152,31152,0.048782595
31153,31153,0.059287284
31154,31154,0.22005628
31155,31155,0.024900733
31156,31156,0.067083515
31157,31157,0.33886713
31158,31158,0.41566622
31159,31159,0.013662708
31160,31160,0.118999906
31161,31161,0.07076495
31162,31162,0.04602138
31163,31163,0.043398093
31164,31164,0.081583455
31165,31165,0.024114914
31166,31166,0.056363285
31167,31167,0.044635564
31168,31168,0.88377327
31169,31169,0.024950901
31170,31170,0.056144662
31171,31171,0.028927345
31172,31172,0.04789108
31173,31173,0.068900645
31174,31174,0.04218964
31175,31175,0.039318435
31176,31176,0.6585639
31177,31177,0.32785192
31178,31178,0.014417778
31179,31179,0.047424924
31180,31180,0.15026118
31181,31181,0.0170232
31182,31182,0.113396354
31183,31183,0.04062147
31184,31184,0.08664899
31185,31185,0.056299407
31186,31186,0.0080780955
31187,31187,0.3046828
31188,31188,0.9411294
31189,31189,0.010160595
31190,31190,0.1089298
31191,31191,0.033042133
31192,31192,0.6011485
31193,31193,0.019525167
31194,31194,0.01383418
31195,31195,0.012902315
31196,31196,0.04620555
31197,31197,0.049828086
31198,31198,0.0590769
31199,31199,0.044129487
31200,31200,0.07027794
31201,31201,0.0152773615
31202,31202,0.12658325
31203,31203,0.045783628
31204,31204,0.025279857
31205,31205,0.033664063
31206,31206,0.033663068
31207,31207,0.06196081
31208,31208,0.10040692
31209,31209,0.26828954
31210,31210,0.033860777
31211,31211,0.019968811
31212,31212,0.021397075
31213,31213,0.16211794
31214,31214,0.022519412
31215,31215,0.031402316
31216,31216,0.019890983
31217,31217,0.07142483
31218,31218,0.016639095
31219,31219,0.040290743
31220,31220,0.08315329
31221,31221,0.016798913
31222,31222,0.7688254
31223,31223,0.051233567
31224,31224,0.009742382
31225,31225,0.43570644
31226,31226,0.020635916
31227,31227,0.009411523
31228,31228,0.34493807
31229,31229,0.067733765
31230,31230,0.023233019
31231,31231,0.050044496
31232,31232,0.024484364
31233,31233,0.07414574
31234,31234,0.0936104
31235,31235,0.057992157
31236,31236,0.06927398
31237,31237,0.00999452
31238,31238,0.022854997
31239,31239,0.26072377
31240,31240,0.028124658
31241,31241,0.11820313
31242,31242,0.0547515
31243,31243,0.9072569
31244,31244,0.010849345
31245,31245,0.05357692
31246,31246,0.041308627
31247,31247,0.014488191
31248,31248,0.1129324
31249,31249,0.040377263
31250,31250,0.06486337
31251,31251,0.053938683
31252,31252,0.021218203
31253,31253,0.01899079
31254,31254,0.23356338
31255,31255,0.022387698
31256,31256,0.16574179
31257,31257,0.11644379
31258,31258,0.11894533
31259,31259,0.30552685
31260,31260,0.0100342585
31261,31261,0.026236454
31262,31262,0.021277629
31263,31263,0.036153466
31264,31264,0.08928372
31265,31265,0.025453933
31266,31266,0.017639488
31267,31267,0.055194944
31268,31268,0.033295553
31269,31269,0.04250775
31270,31270,0.0010390284
31271,31271,0.015517154
31272,31272,0.0394314
31273,31273,0.08341275
31274,31274,0.018914094
31275,31275,0.09276526
31276,31276,0.08442204
31277,31277,0.45208246
31278,31278,0.06104801
31279,31279,0.016222494
